index,code,original_file,renamed_reference,scene,season,outfit,location_type,shot_type
167,eunbi_167_dining_autumn_city_casual_080100,base_images/eunbi/스크린샷 2026-05-20 오후 8.01.00.png,characters/woongbbi/eunbi/source_images/eunbi_167_dining_autumn_city_casual_080100.jpg,dining_autumn_city_casual,autumn,"dark blouse, red sleeveless knit, hoodie, leather jacket, sunglasses","restaurant, riverside, street, park",portrait_to_full_body
168,eunbi_168_dining_autumn_city_casual_080106,base_images/eunbi/스크린샷 2026-05-20 오후 8.01.06.png,characters/woongbbi/eunbi/source_images/eunbi_168_dining_autumn_city_casual_080106.jpg,dining_autumn_city_casual,autumn,"dark blouse, red sleeveless knit, hoodie, leather jacket, sunglasses","restaurant, riverside, street, park",portrait_to_full_body
169,eunbi_169_dining_autumn_city_casual_080112,base_images/eunbi/스크린샷 2026-05-20 오후 8.01.12.png,characters/woongbbi/eunbi/source_images/eunbi_169_dining_autumn_city_casual_080112.jpg,dining_autumn_city_casual,autumn,"dark blouse, red sleeveless knit, hoodie, leather jacket, sunglasses","restaurant, riverside, street, park",portrait_to_full_body
170,eunbi_170_dining_autumn_city_casual_080126,base_images/eunbi/스크린샷 2026-05-20 오후 8.01.26.png,characters/woongbbi/eunbi/source_images/eunbi_170_dining_autumn_city_casual_080126.jpg,dining_autumn_city_casual,autumn,"dark blouse, red sleeveless knit, hoodie, leather jacket, sunglasses","restaurant, riverside, street, park",portrait_to_full_body
171,eunbi_171_dining_autumn_city_casual_080133,base_images/eunbi/스크린샷 2026-05-20 오후 8.01.33.png,characters/woongbbi/eunbi/source_images/eunbi_171_dining_autumn_city_casual_080133.jpg,dining_autumn_city_casual,autumn,"dark blouse, red sleeveless knit, hoodie, leather jacket, sunglasses","restaurant, riverside, street, park",portrait_to_full_body
172,eunbi_172_dining_autumn_city_casual_080144,base_images/eunbi/스크린샷 2026-05-20 오후 8.01.44.png,characters/woongbbi/eunbi/source_images/eunbi_172_dining_autumn_city_casual_080144.jpg,dining_autumn_city_casual,autumn,"dark blouse, red sleeveless knit, hoodie, leather jacket, sunglasses","restaurant, riverside, street, park",portrait_to_full_body
173,eunbi_173_dining_autumn_city_casual_080152,base_images/eunbi/스크린샷 2026-05-20 오후 8.01.52.png,characters/woongbbi/eunbi/source_images/eunbi_173_dining_autumn_city_casual_080152.jpg,dining_autumn_city_casual,autumn,"dark blouse, red sleeveless knit, hoodie, leather jacket, sunglasses","restaurant, riverside, street, park",portrait_to_full_body
174,eunbi_174_dining_autumn_city_casual_080158,base_images/eunbi/스크린샷 2026-05-20 오후 8.01.58.png,characters/woongbbi/eunbi/source_images/eunbi_174_dining_autumn_city_casual_080158.jpg,dining_autumn_city_casual,autumn,"dark blouse, red sleeveless knit, hoodie, leather jacket, sunglasses","restaurant, riverside, street, park",portrait_to_full_body
175,eunbi_175_dining_autumn_city_casual_080208,base_images/eunbi/스크린샷 2026-05-20 오후 8.02.08.png,characters/woongbbi/eunbi/source_images/eunbi_175_dining_autumn_city_casual_080208.jpg,dining_autumn_city_casual,autumn,"dark blouse, red sleeveless knit, hoodie, leather jacket, sunglasses","restaurant, riverside, street, park",portrait_to_full_body
176,eunbi_176_dining_autumn_city_casual_080214,base_images/eunbi/스크린샷 2026-05-20 오후 8.02.14.png,characters/woongbbi/eunbi/source_images/eunbi_176_dining_autumn_city_casual_080214.jpg,dining_autumn_city_casual,autumn,"dark blouse, red sleeveless knit, hoodie, leather jacket, sunglasses","restaurant, riverside, street, park",portrait_to_full_body
177,eunbi_177_dining_autumn_city_casual_080222,base_images/eunbi/스크린샷 2026-05-20 오후 8.02.22.png,characters/woongbbi/eunbi/source_images/eunbi_177_dining_autumn_city_casual_080222.jpg,dining_autumn_city_casual,autumn,"dark blouse, red sleeveless knit, hoodie, leather jacket, sunglasses","restaurant, riverside, street, park",portrait_to_full_body
178,eunbi_178_dining_autumn_city_casual_080229,base_images/eunbi/스크린샷 2026-05-20 오후 8.02.29.png,characters/woongbbi/eunbi/source_images/eunbi_178_dining_autumn_city_casual_080229.jpg,dining_autumn_city_casual,autumn,"dark blouse, red sleeveless knit, hoodie, leather jacket, sunglasses","restaurant, riverside, street, park",portrait_to_full_body
179,eunbi_179_campus_winter_bookstore_sports_shop_080239,base_images/eunbi/스크린샷 2026-05-20 오후 8.02.39.png,characters/woongbbi/eunbi/source_images/eunbi_179_campus_winter_bookstore_sports_shop_080239.jpg,campus_winter_bookstore_sports_shop,winter,"pink sweatshirt, quilted coat, fuzzy coat, beanie, gray/black sportswear","campus, fitting room, observatory, bookstore, outdoor fire, sports shop",portrait_to_full_body
180,eunbi_180_campus_winter_bookstore_sports_shop_080245,base_images/eunbi/스크린샷 2026-05-20 오후 8.02.45.png,characters/woongbbi/eunbi/source_images/eunbi_180_campus_winter_bookstore_sports_shop_080245.jpg,campus_winter_bookstore_sports_shop,winter,"pink sweatshirt, quilted coat, fuzzy coat, beanie, gray/black sportswear","campus, fitting room, observatory, bookstore, outdoor fire, sports shop",portrait_to_full_body
181,eunbi_181_campus_winter_bookstore_sports_shop_080251,base_images/eunbi/스크린샷 2026-05-20 오후 8.02.51.png,characters/woongbbi/eunbi/source_images/eunbi_181_campus_winter_bookstore_sports_shop_080251.jpg,campus_winter_bookstore_sports_shop,winter,"pink sweatshirt, quilted coat, fuzzy coat, beanie, gray/black sportswear","campus, fitting room, observatory, bookstore, outdoor fire, sports shop",portrait_to_full_body
182,eunbi_182_campus_winter_bookstore_sports_shop_080258,base_images/eunbi/스크린샷 2026-05-20 오후 8.02.58.png,characters/woongbbi/eunbi/source_images/eunbi_182_campus_winter_bookstore_sports_shop_080258.jpg,campus_winter_bookstore_sports_shop,winter,"pink sweatshirt, quilted coat, fuzzy coat, beanie, gray/black sportswear","campus, fitting room, observatory, bookstore, outdoor fire, sports shop",portrait_to_full_body
183,eunbi_183_campus_winter_bookstore_sports_shop_080307,base_images/eunbi/스크린샷 2026-05-20 오후 8.03.07.png,characters/woongbbi/eunbi/source_images/eunbi_183_campus_winter_bookstore_sports_shop_080307.jpg,campus_winter_bookstore_sports_shop,winter,"pink sweatshirt, quilted coat, fuzzy coat, beanie, gray/black sportswear","campus, fitting room, observatory, bookstore, outdoor fire, sports shop",portrait_to_full_body
184,eunbi_184_campus_winter_bookstore_sports_shop_080314,base_images/eunbi/스크린샷 2026-05-20 오후 8.03.14.png,characters/woongbbi/eunbi/source_images/eunbi_184_campus_winter_bookstore_sports_shop_080314.jpg,campus_winter_bookstore_sports_shop,winter,"pink sweatshirt, quilted coat, fuzzy coat, beanie, gray/black sportswear","campus, fitting room, observatory, bookstore, outdoor fire, sports shop",portrait_to_full_body
185,eunbi_185_campus_winter_bookstore_sports_shop_080327,base_images/eunbi/스크린샷 2026-05-20 오후 8.03.27.png,characters/woongbbi/eunbi/source_images/eunbi_185_campus_winter_bookstore_sports_shop_080327.jpg,campus_winter_bookstore_sports_shop,winter,"pink sweatshirt, quilted coat, fuzzy coat, beanie, gray/black sportswear","campus, fitting room, observatory, bookstore, outdoor fire, sports shop",portrait_to_full_body
186,eunbi_186_campus_winter_bookstore_sports_shop_080344,base_images/eunbi/스크린샷 2026-05-20 오후 8.03.44.png,characters/woongbbi/eunbi/source_images/eunbi_186_campus_winter_bookstore_sports_shop_080344.jpg,campus_winter_bookstore_sports_shop,winter,"pink sweatshirt, quilted coat, fuzzy coat, beanie, gray/black sportswear","campus, fitting room, observatory, bookstore, outdoor fire, sports shop",portrait_to_full_body
187,eunbi_187_campus_winter_bookstore_sports_shop_080349,base_images/eunbi/스크린샷 2026-05-20 오후 8.03.49.png,characters/woongbbi/eunbi/source_images/eunbi_187_campus_winter_bookstore_sports_shop_080349.jpg,campus_winter_bookstore_sports_shop,winter,"pink sweatshirt, quilted coat, fuzzy coat, beanie, gray/black sportswear","campus, fitting room, observatory, bookstore, outdoor fire, sports shop",portrait_to_full_body
188,eunbi_188_campus_winter_bookstore_sports_shop_080356,base_images/eunbi/스크린샷 2026-05-20 오후 8.03.56.png,characters/woongbbi/eunbi/source_images/eunbi_188_campus_winter_bookstore_sports_shop_080356.jpg,campus_winter_bookstore_sports_shop,winter,"pink sweatshirt, quilted coat, fuzzy coat, beanie, gray/black sportswear","campus, fitting room, observatory, bookstore, outdoor fire, sports shop",portrait_to_full_body
189,eunbi_189_campus_winter_bookstore_sports_shop_080406,base_images/eunbi/스크린샷 2026-05-20 오후 8.04.06.png,characters/woongbbi/eunbi/source_images/eunbi_189_campus_winter_bookstore_sports_shop_080406.jpg,campus_winter_bookstore_sports_shop,winter,"pink sweatshirt, quilted coat, fuzzy coat, beanie, gray/black sportswear","campus, fitting room, observatory, bookstore, outdoor fire, sports shop",portrait_to_full_body
190,eunbi_190_campus_winter_bookstore_sports_shop_080412,base_images/eunbi/스크린샷 2026-05-20 오후 8.04.12.png,characters/woongbbi/eunbi/source_images/eunbi_190_campus_winter_bookstore_sports_shop_080412.jpg,campus_winter_bookstore_sports_shop,winter,"pink sweatshirt, quilted coat, fuzzy coat, beanie, gray/black sportswear","campus, fitting room, observatory, bookstore, outdoor fire, sports shop",portrait_to_full_body
191,eunbi_191_campus_winter_bookstore_sports_shop_080419,base_images/eunbi/스크린샷 2026-05-20 오후 8.04.19.png,characters/woongbbi/eunbi/source_images/eunbi_191_campus_winter_bookstore_sports_shop_080419.jpg,campus_winter_bookstore_sports_shop,winter,"pink sweatshirt, quilted coat, fuzzy coat, beanie, gray/black sportswear","campus, fitting room, observatory, bookstore, outdoor fire, sports shop",portrait_to_full_body
192,eunbi_192_campus_winter_bookstore_sports_shop_080425,base_images/eunbi/스크린샷 2026-05-20 오후 8.04.25.png,characters/woongbbi/eunbi/source_images/eunbi_192_campus_winter_bookstore_sports_shop_080425.jpg,campus_winter_bookstore_sports_shop,winter,"pink sweatshirt, quilted coat, fuzzy coat, beanie, gray/black sportswear","campus, fitting room, observatory, bookstore, outdoor fire, sports shop",portrait_to_full_body
193,eunbi_193_campus_winter_bookstore_sports_shop_080437,base_images/eunbi/스크린샷 2026-05-20 오후 8.04.37.png,characters/woongbbi/eunbi/source_images/eunbi_193_campus_winter_bookstore_sports_shop_080437.jpg,campus_winter_bookstore_sports_shop,winter,"pink sweatshirt, quilted coat, fuzzy coat, beanie, gray/black sportswear","campus, fitting room, observatory, bookstore, outdoor fire, sports shop",portrait_to_full_body
194,eunbi_194_campus_winter_bookstore_sports_shop_080443,base_images/eunbi/스크린샷 2026-05-20 오후 8.04.43.png,characters/woongbbi/eunbi/source_images/eunbi_194_campus_winter_bookstore_sports_shop_080443.jpg,campus_winter_bookstore_sports_shop,winter,"pink sweatshirt, quilted coat, fuzzy coat, beanie, gray/black sportswear","campus, fitting room, observatory, bookstore, outdoor fire, sports shop",portrait_to_full_body
195,eunbi_195_campus_winter_bookstore_sports_shop_080452,base_images/eunbi/스크린샷 2026-05-20 오후 8.04.52.png,characters/woongbbi/eunbi/source_images/eunbi_195_campus_winter_bookstore_sports_shop_080452.jpg,campus_winter_bookstore_sports_shop,winter,"pink sweatshirt, quilted coat, fuzzy coat, beanie, gray/black sportswear","campus, fitting room, observatory, bookstore, outdoor fire, sports shop",portrait_to_full_body
196,eunbi_196_campus_winter_bookstore_sports_shop_080502,base_images/eunbi/스크린샷 2026-05-20 오후 8.05.02.png,characters/woongbbi/eunbi/source_images/eunbi_196_campus_winter_bookstore_sports_shop_080502.jpg,campus_winter_bookstore_sports_shop,winter,"pink sweatshirt, quilted coat, fuzzy coat, beanie, gray/black sportswear","campus, fitting room, observatory, bookstore, outdoor fire, sports shop",portrait_to_full_body
197,eunbi_197_campus_winter_bookstore_sports_shop_080509,base_images/eunbi/스크린샷 2026-05-20 오후 8.05.09.png,characters/woongbbi/eunbi/source_images/eunbi_197_campus_winter_bookstore_sports_shop_080509.jpg,campus_winter_bookstore_sports_shop,winter,"pink sweatshirt, quilted coat, fuzzy coat, beanie, gray/black sportswear","campus, fitting room, observatory, bookstore, outdoor fire, sports shop",portrait_to_full_body
198,eunbi_198_campus_winter_bookstore_sports_shop_080517,base_images/eunbi/스크린샷 2026-05-20 오후 8.05.17.png,characters/woongbbi/eunbi/source_images/eunbi_198_campus_winter_bookstore_sports_shop_080517.jpg,campus_winter_bookstore_sports_shop,winter,"pink sweatshirt, quilted coat, fuzzy coat, beanie, gray/black sportswear","campus, fitting room, observatory, bookstore, outdoor fire, sports shop",portrait_to_full_body
199,eunbi_199_campus_winter_bookstore_sports_shop_080524,base_images/eunbi/스크린샷 2026-05-20 오후 8.05.24.png,characters/woongbbi/eunbi/source_images/eunbi_199_campus_winter_bookstore_sports_shop_080524.jpg,campus_winter_bookstore_sports_shop,winter,"pink sweatshirt, quilted coat, fuzzy coat, beanie, gray/black sportswear","campus, fitting room, observatory, bookstore, outdoor fire, sports shop",portrait_to_full_body
200,eunbi_200_campus_winter_bookstore_sports_shop_080532,base_images/eunbi/스크린샷 2026-05-20 오후 8.05.32.png,characters/woongbbi/eunbi/source_images/eunbi_200_campus_winter_bookstore_sports_shop_080532.jpg,campus_winter_bookstore_sports_shop,winter,"pink sweatshirt, quilted coat, fuzzy coat, beanie, gray/black sportswear","campus, fitting room, observatory, bookstore, outdoor fire, sports shop",portrait_to_full_body
201,eunbi_201_cafe_mirror_fitting_room_080542,base_images/eunbi/스크린샷 2026-05-20 오후 8.05.42.png,characters/woongbbi/eunbi/source_images/eunbi_201_cafe_mirror_fitting_room_080542.jpg,cafe_mirror_fitting_room,spring_to_autumn,"black/cream fitted tops, gray pants, mini skirt, ankle boots","cafe, fitting room, indoor seating",portrait_to_full_body
202,eunbi_202_cafe_mirror_fitting_room_080554,base_images/eunbi/스크린샷 2026-05-20 오후 8.05.54.png,characters/woongbbi/eunbi/source_images/eunbi_202_cafe_mirror_fitting_room_080554.jpg,cafe_mirror_fitting_room,spring_to_autumn,"black/cream fitted tops, gray pants, mini skirt, ankle boots","cafe, fitting room, indoor seating",portrait_to_full_body
203,eunbi_203_cafe_mirror_fitting_room_080603,base_images/eunbi/스크린샷 2026-05-20 오후 8.06.03.png,characters/woongbbi/eunbi/source_images/eunbi_203_cafe_mirror_fitting_room_080603.jpg,cafe_mirror_fitting_room,spring_to_autumn,"black/cream fitted tops, gray pants, mini skirt, ankle boots","cafe, fitting room, indoor seating",portrait_to_full_body
204,eunbi_204_cafe_mirror_fitting_room_080612,base_images/eunbi/스크린샷 2026-05-20 오후 8.06.12.png,characters/woongbbi/eunbi/source_images/eunbi_204_cafe_mirror_fitting_room_080612.jpg,cafe_mirror_fitting_room,spring_to_autumn,"black/cream fitted tops, gray pants, mini skirt, ankle boots","cafe, fitting room, indoor seating",portrait_to_full_body
205,eunbi_205_cafe_mirror_fitting_room_080620,base_images/eunbi/스크린샷 2026-05-20 오후 8.06.20.png,characters/woongbbi/eunbi/source_images/eunbi_205_cafe_mirror_fitting_room_080620.jpg,cafe_mirror_fitting_room,spring_to_autumn,"black/cream fitted tops, gray pants, mini skirt, ankle boots","cafe, fitting room, indoor seating",portrait_to_full_body
206,eunbi_206_cafe_mirror_fitting_room_080628,base_images/eunbi/스크린샷 2026-05-20 오후 8.06.28.png,characters/woongbbi/eunbi/source_images/eunbi_206_cafe_mirror_fitting_room_080628.jpg,cafe_mirror_fitting_room,spring_to_autumn,"black/cream fitted tops, gray pants, mini skirt, ankle boots","cafe, fitting room, indoor seating",portrait_to_full_body
207,eunbi_207_cafe_mirror_fitting_room_080639,base_images/eunbi/스크린샷 2026-05-20 오후 8.06.39.png,characters/woongbbi/eunbi/source_images/eunbi_207_cafe_mirror_fitting_room_080639.jpg,cafe_mirror_fitting_room,spring_to_autumn,"black/cream fitted tops, gray pants, mini skirt, ankle boots","cafe, fitting room, indoor seating",portrait_to_full_body
208,eunbi_208_cafe_mirror_fitting_room_080657,base_images/eunbi/스크린샷 2026-05-20 오후 8.06.57.png,characters/woongbbi/eunbi/source_images/eunbi_208_cafe_mirror_fitting_room_080657.jpg,cafe_mirror_fitting_room,spring_to_autumn,"black/cream fitted tops, gray pants, mini skirt, ankle boots","cafe, fitting room, indoor seating",portrait_to_full_body
209,eunbi_209_cafe_mirror_fitting_room_080704,base_images/eunbi/스크린샷 2026-05-20 오후 8.07.04.png,characters/woongbbi/eunbi/source_images/eunbi_209_cafe_mirror_fitting_room_080704.jpg,cafe_mirror_fitting_room,spring_to_autumn,"black/cream fitted tops, gray pants, mini skirt, ankle boots","cafe, fitting room, indoor seating",portrait_to_full_body
210,eunbi_210_riverside_sporty_preppy_city_080712,base_images/eunbi/스크린샷 2026-05-20 오후 8.07.12.png,characters/woongbbi/eunbi/source_images/eunbi_210_riverside_sporty_preppy_city_080712.jpg,riverside_sporty_preppy_city,spring_to_autumn,"white sporty top, black biker shorts, plaid skirt, black blazer set","shopping, riverside park, brick street, bridge district",full_body
211,eunbi_211_riverside_sporty_preppy_city_080719,base_images/eunbi/스크린샷 2026-05-20 오후 8.07.19.png,characters/woongbbi/eunbi/source_images/eunbi_211_riverside_sporty_preppy_city_080719.jpg,riverside_sporty_preppy_city,spring_to_autumn,"white sporty top, black biker shorts, plaid skirt, black blazer set","shopping, riverside park, brick street, bridge district",full_body
212,eunbi_212_riverside_sporty_preppy_city_080732,base_images/eunbi/스크린샷 2026-05-20 오후 8.07.32.png,characters/woongbbi/eunbi/source_images/eunbi_212_riverside_sporty_preppy_city_080732.jpg,riverside_sporty_preppy_city,spring_to_autumn,"white sporty top, black biker shorts, plaid skirt, black blazer set","shopping, riverside park, brick street, bridge district",full_body
213,eunbi_213_riverside_sporty_preppy_city_080739,base_images/eunbi/스크린샷 2026-05-20 오후 8.07.39.png,characters/woongbbi/eunbi/source_images/eunbi_213_riverside_sporty_preppy_city_080739.jpg,riverside_sporty_preppy_city,spring_to_autumn,"white sporty top, black biker shorts, plaid skirt, black blazer set","shopping, riverside park, brick street, bridge district",full_body
214,eunbi_214_riverside_sporty_preppy_city_080745,base_images/eunbi/스크린샷 2026-05-20 오후 8.07.45.png,characters/woongbbi/eunbi/source_images/eunbi_214_riverside_sporty_preppy_city_080745.jpg,riverside_sporty_preppy_city,spring_to_autumn,"white sporty top, black biker shorts, plaid skirt, black blazer set","shopping, riverside park, brick street, bridge district",full_body
215,eunbi_215_riverside_sporty_preppy_city_080752,base_images/eunbi/스크린샷 2026-05-20 오후 8.07.52.png,characters/woongbbi/eunbi/source_images/eunbi_215_riverside_sporty_preppy_city_080752.jpg,riverside_sporty_preppy_city,spring_to_autumn,"white sporty top, black biker shorts, plaid skirt, black blazer set","shopping, riverside park, brick street, bridge district",full_body
216,eunbi_216_riverside_sporty_preppy_city_080757,base_images/eunbi/스크린샷 2026-05-20 오후 8.07.57.png,characters/woongbbi/eunbi/source_images/eunbi_216_riverside_sporty_preppy_city_080757.jpg,riverside_sporty_preppy_city,spring_to_autumn,"white sporty top, black biker shorts, plaid skirt, black blazer set","shopping, riverside park, brick street, bridge district",full_body
217,eunbi_217_riverside_sporty_preppy_city_080804,base_images/eunbi/스크린샷 2026-05-20 오후 8.08.04.png,characters/woongbbi/eunbi/source_images/eunbi_217_riverside_sporty_preppy_city_080804.jpg,riverside_sporty_preppy_city,spring_to_autumn,"white sporty top, black biker shorts, plaid skirt, black blazer set","shopping, riverside park, brick street, bridge district",full_body
218,eunbi_218_riverside_sporty_preppy_city_080815,base_images/eunbi/스크린샷 2026-05-20 오후 8.08.15.png,characters/woongbbi/eunbi/source_images/eunbi_218_riverside_sporty_preppy_city_080815.jpg,riverside_sporty_preppy_city,spring_to_autumn,"white sporty top, black biker shorts, plaid skirt, black blazer set","shopping, riverside park, brick street, bridge district",full_body
219,eunbi_219_riverside_sporty_preppy_city_080821,base_images/eunbi/스크린샷 2026-05-20 오후 8.08.21.png,characters/woongbbi/eunbi/source_images/eunbi_219_riverside_sporty_preppy_city_080821.jpg,riverside_sporty_preppy_city,spring_to_autumn,"white sporty top, black biker shorts, plaid skirt, black blazer set","shopping, riverside park, brick street, bridge district",full_body
220,eunbi_220_riverside_sporty_preppy_city_080827,base_images/eunbi/스크린샷 2026-05-20 오후 8.08.27.png,characters/woongbbi/eunbi/source_images/eunbi_220_riverside_sporty_preppy_city_080827.jpg,riverside_sporty_preppy_city,spring_to_autumn,"white sporty top, black biker shorts, plaid skirt, black blazer set","shopping, riverside park, brick street, bridge district",full_body
221,eunbi_221_riverside_sporty_preppy_city_080834,base_images/eunbi/스크린샷 2026-05-20 오후 8.08.34.png,characters/woongbbi/eunbi/source_images/eunbi_221_riverside_sporty_preppy_city_080834.jpg,riverside_sporty_preppy_city,spring_to_autumn,"white sporty top, black biker shorts, plaid skirt, black blazer set","shopping, riverside park, brick street, bridge district",full_body
222,eunbi_222_riverside_sporty_preppy_city_080843,base_images/eunbi/스크린샷 2026-05-20 오후 8.08.43.png,characters/woongbbi/eunbi/source_images/eunbi_222_riverside_sporty_preppy_city_080843.jpg,riverside_sporty_preppy_city,spring_to_autumn,"white sporty top, black biker shorts, plaid skirt, black blazer set","shopping, riverside park, brick street, bridge district",full_body
223,eunbi_223_riverside_sporty_preppy_city_080850,base_images/eunbi/스크린샷 2026-05-20 오후 8.08.50.png,characters/woongbbi/eunbi/source_images/eunbi_223_riverside_sporty_preppy_city_080850.jpg,riverside_sporty_preppy_city,spring_to_autumn,"white sporty top, black biker shorts, plaid skirt, black blazer set","shopping, riverside park, brick street, bridge district",full_body
224,eunbi_224_riverside_sporty_preppy_city_080857,base_images/eunbi/스크린샷 2026-05-20 오후 8.08.57.png,characters/woongbbi/eunbi/source_images/eunbi_224_riverside_sporty_preppy_city_080857.jpg,riverside_sporty_preppy_city,spring_to_autumn,"white sporty top, black biker shorts, plaid skirt, black blazer set","shopping, riverside park, brick street, bridge district",full_body
225,eunbi_225_riverside_sporty_preppy_city_080903,base_images/eunbi/스크린샷 2026-05-20 오후 8.09.03.png,characters/woongbbi/eunbi/source_images/eunbi_225_riverside_sporty_preppy_city_080903.jpg,riverside_sporty_preppy_city,spring_to_autumn,"white sporty top, black biker shorts, plaid skirt, black blazer set","shopping, riverside park, brick street, bridge district",full_body
226,eunbi_226_riverside_sporty_preppy_city_080919,base_images/eunbi/스크린샷 2026-05-20 오후 8.09.19.png,characters/woongbbi/eunbi/source_images/eunbi_226_riverside_sporty_preppy_city_080919.jpg,riverside_sporty_preppy_city,spring_to_autumn,"white sporty top, black biker shorts, plaid skirt, black blazer set","shopping, riverside park, brick street, bridge district",full_body
227,eunbi_227_riverside_sporty_preppy_city_080926,base_images/eunbi/스크린샷 2026-05-20 오후 8.09.26.png,characters/woongbbi/eunbi/source_images/eunbi_227_riverside_sporty_preppy_city_080926.jpg,riverside_sporty_preppy_city,spring_to_autumn,"white sporty top, black biker shorts, plaid skirt, black blazer set","shopping, riverside park, brick street, bridge district",full_body
228,eunbi_228_riverside_sporty_preppy_city_080932,base_images/eunbi/스크린샷 2026-05-20 오후 8.09.32.png,characters/woongbbi/eunbi/source_images/eunbi_228_riverside_sporty_preppy_city_080932.jpg,riverside_sporty_preppy_city,spring_to_autumn,"white sporty top, black biker shorts, plaid skirt, black blazer set","shopping, riverside park, brick street, bridge district",full_body
229,eunbi_229_close_portrait_cafe_evening_080941,base_images/eunbi/스크린샷 2026-05-20 오후 8.09.41.png,characters/woongbbi/eunbi/source_images/eunbi_229_close_portrait_cafe_evening_080941.jpg,close_portrait_cafe_evening,autumn_to_winter,"blue fuzzy knit, graphic tee with glasses, formal black blazer, black evening dress","cafe, mirror selfie, evening waterfront",portrait
230,eunbi_230_close_portrait_cafe_evening_080950,base_images/eunbi/스크린샷 2026-05-20 오후 8.09.50.png,characters/woongbbi/eunbi/source_images/eunbi_230_close_portrait_cafe_evening_080950.jpg,close_portrait_cafe_evening,autumn_to_winter,"blue fuzzy knit, graphic tee with glasses, formal black blazer, black evening dress","cafe, mirror selfie, evening waterfront",portrait
231,eunbi_231_close_portrait_cafe_evening_081030,base_images/eunbi/스크린샷 2026-05-20 오후 8.10.30.png,characters/woongbbi/eunbi/source_images/eunbi_231_close_portrait_cafe_evening_081030.jpg,close_portrait_cafe_evening,autumn_to_winter,"blue fuzzy knit, graphic tee with glasses, formal black blazer, black evening dress","cafe, mirror selfie, evening waterfront",portrait
232,eunbi_232_close_portrait_cafe_evening_081043,base_images/eunbi/스크린샷 2026-05-20 오후 8.10.43.png,characters/woongbbi/eunbi/source_images/eunbi_232_close_portrait_cafe_evening_081043.jpg,close_portrait_cafe_evening,autumn_to_winter,"blue fuzzy knit, graphic tee with glasses, formal black blazer, black evening dress","cafe, mirror selfie, evening waterfront",portrait
233,eunbi_233_close_portrait_cafe_evening_081054,base_images/eunbi/스크린샷 2026-05-20 오후 8.10.54.png,characters/woongbbi/eunbi/source_images/eunbi_233_close_portrait_cafe_evening_081054.jpg,close_portrait_cafe_evening,autumn_to_winter,"blue fuzzy knit, graphic tee with glasses, formal black blazer, black evening dress","cafe, mirror selfie, evening waterfront",portrait
234,eunbi_234_close_portrait_cafe_evening_081103,base_images/eunbi/스크린샷 2026-05-20 오후 8.11.03.png,characters/woongbbi/eunbi/source_images/eunbi_234_close_portrait_cafe_evening_081103.jpg,close_portrait_cafe_evening,autumn_to_winter,"blue fuzzy knit, graphic tee with glasses, formal black blazer, black evening dress","cafe, mirror selfie, evening waterfront",portrait
